playerID,H,AB,Games,HR
bradlma01,23,113,90,3
bradlmi01,976,3605,1042,125
bradlph01,1058,3695,1022,78
bradlsc01,424,1648,604,18
bradsda01,0,4,2,0
bradsge01,5,23,10,0
bradste01,17,65,34,0
brady01,1,4,1,0
bradybo01,1,6,4,0
bradybr01,1,2,2,0
bradycl01,41,180,53,0
bradydo01,4,21,12,0
bradyst01,529,2030,490,4
bragabo01,456,1900,597,15
braggda01,627,2461,916,46
bragggl01,601,2336,692,70
brainda01,641,2543,679,27
brainfr01,51,261,95,1
bramhar01,0,1,2,0
brancal01,199,930,282,4
brancha01,0,1,1,0
brandja01,1020,3895,1221,112
brandro01,322,1345,568,3
brannmi01,2,23,5,0
brannot01,133,534,158,11
branodu01,22,94,30,0
bransje01,383,1555,694,34
branski01,1351,4999,1330,13
brantma01,2,20,8,0
brantmi01,295,1138,302,32
brantmi02,918,3147,818,61
brantro01,80,356,112,5
branyru01,682,2934,1059,194
brashki01,1,2,3,0
brashro01,124,463,130,1
bratcjo01,0,1,4,0
bratsfr01,54,196,89,0
braunry02,1597,5249,1354,285
braunst01,989,3650,1425,52
bravoan01,54,218,149,1
braybu01,1,11,4,0
brazecr01,10,38,29,1
brazifr01,49,190,72,0
breamsi01,819,3108,1088,90
breazji01,40,179,89,9
breckbi01,0,4,3,0
bredebr01,106,422,169,5
breedda01,11,73,28,0
breedha01,148,608,273,21
breedma01,317,1268,415,7
bregmal01,53,201,49,8
breital01,0,2,1,0
bremehe01,41,193,70,2
brenlbo01,647,2615,871,91
brennbe01,0,5,2,0
brennji01,155,705,183,0
brentbr01,25,87,34,1
brenzbi01,43,217,76,0
bressed01,925,3672,1186,94
bretoji01,59,297,109,0
brettge01,3154,10349,2707,317
brettry01,2,3,3,0
brewemi01,3,18,12,0
brewero01,80,288,172,2
breweto02,4,37,24,1
brewsch01,47,213,69,0
brickfr01,407,1448,501,6
brickfr02,16,88,39,1
brickge01,2,12,5,0
brideji01,156,620,329,1
bridgro01,562,2272,916,16
bridwal01,1064,4169,1252,2
briefbu01,127,569,184,5
briggch01,31,182,49,1
briggda01,134,688,325,12
brigggr01,62,378,110,0
briggjo02,1041,4117,1366,139
brighha01,214,839,336,32
brignre01,194,886,369,12
brilegr01,384,1518,598,29
brinkbi01,4,18,9,0
brinkch01,46,267,149,1
brinked01,1355,6045,1846,60
brinkle01,4,22,9,0
briodfa01,271,1186,323,3
bristge01,1,8,3,0
britobe01,16,73,40,5
britojo01,12,65,26,0
britoju01,42,194,63,3
britoso01,27,128,58,4
britoti01,60,252,92,3
brittgi01,0,12,3,0
brittgu01,1,6,3,0
brockgr01,794,3202,1013,110
brockjo01,17,67,34,0
brocklo01,3023,10332,2616,149
brockta01,2,12,13,0
brodema01,0,2,2,0
brodist01,1726,5699,1437,25
brognri01,795,2958,848,106
brohaja01,613,2500,805,30
bronkhe01,87,360,122,1
brookbo01,33,143,55,5
brookha01,0,1,1,0
brookhu01,1608,5974,1645,149
brookje01,4,14,17,1
brookma01,107,397,116,15
brookto01,950,3865,1336,71
brosisc01,1001,3889,1146,141
brosksi01,6,22,11,0
brottto01,29,135,62,0
brougca01,27,143,40,0
brouhma01,235,909,304,25
brousbe01,561,2136,705,87
broutar01,30,144,37,0
brovijo01,2,18,21,0
browebo01,141,582,256,17
browelo01,10,62,21,0
brown01,0,9,2,0
brownad01,293,1134,447,11
brownan02,72,328,144,14
brownbi01,4,20,9,0
brownbo03,452,1619,548,22
brownbo04,313,1277,502,26
brownbr01,261,1056,424,45
brownby01,205,869,349,30
brownch02,410,1523,449,38
brownco01,7,41,39,2
browncu02,0,4,1,0
brownda01,162,591,210,1
brownde01,0,1,1,0
brownde02,190,814,271,14
browndi01,455,1866,636,62
browndo01,391,1591,493,54
browndr01,77,319,123,2
browndu01,7,43,25,1
brownea01,131,461,143,6
browned01,38,213,59,0
browned02,878,2902,790,16
brownem01,581,2249,739,59
brownfr01,4,20,9,0
brownga01,582,2262,1051,84
brownga02,3,7,7,0
brownge01,1176,4300,1102,18
brownik01,137,536,280,20
brownja02,9,43,41,0
brownja03,46,227,155,1
brownje01,866,3190,982,23
brownje02,3,10,5,0
brownji02,11,44,15,1
brownji03,980,3512,890,9
brownjo02,1,2,1,0
brownjo05,23,102,40,0
brownke04,48,189,85,7
brownla01,803,3449,1129,47
brownle01,379,1531,378,10
brownle02,15,70,64,0
brownli01,31,115,48,0
brownma03,11,61,35,0
brownma05,1,24,15,0
brownmi02,239,903,315,23
brownol01,2,25,7,0
brownol02,964,3642,1221,102
brownos01,77,316,160,4
brownpe01,1646,4820,1183,46
brownpi01,21,100,65,1
brownra01,0,3,1,0
brownra02,4,29,18,0
brownro01,111,442,228,11
brownsa01,88,439,141,0
brownto02,309,1280,494,31
brownto03,17,116,61,1
browntr01,50,212,88,5
brownwi01,415,1589,418,6
brownwi02,12,67,21,1
broxtke01,50,209,82,9
brubabi01,413,1564,479,22
bruceja01,1153,4650,1270,241
brucelo01,27,101,30,0
bruckan01,0,1,1,0
bruckea01,205,707,241,12
bruckea02,1,6,2,0
bruetjt01,24,96,73,0
bruggfr01,172,620,259,6
brumbcl01,10,46,21,1
brumfja01,404,1575,568,32
brumlmi01,151,660,224,5
brumlmi02,131,635,295,3
brummgl01,87,347,178,1
brunato01,1543,6289,1800,271
brunsar01,1,3,2,0
brunter01,182,789,512,11
brushbo01,0,2,2,0
brutobi01,1651,6056,1610,94
bruyeed01,15,82,26,0
bryanbi01,209,968,374,41
bryande01,19,106,39,0
bryando01,24,109,59,1
bryange01,0,4,1,0
bryankr01,330,1162,306,65
bryanra01,38,150,79,8
bryest01,515,1997,697,30
bubelja01,2,19,11,0
bubseha01,0,3,3,0
buchabr01,198,767,346,32
buchajo01,40,195,84,1
bucheje01,259,1177,421,22
bucheji01,474,1792,554,17
buckied01,0,1,1,0
buckjo01,844,3612,1090,134
buckldi01,449,1833,524,26
bucklje01,0,1,2,0
bucklke01,2,7,5,0
bucknbi01,2715,9397,2517,174
bucktr01,197,810,253,20
budasma01,6,36,13,0
budd01,0,4,1,0
buddery01,7,33,29,1
buddido01,551,2289,711,41
budzima01,0,7,4,0
buechst01,1046,4266,1334,137
bueloch01,8,72,22,0
buelofr01,256,1334,431,6
buesar01,10,46,16,0
buforda01,448,1853,699,54
bufordo01,1203,4553,1286,93
buhneja01,1273,5013,1472,310
bukerha01,15,111,30,0
bullage01,0,1,4,0
bullasi01,4,45,13,0
bullesc01,87,374,247,6
bullibu01,77,345,138,3
bulloer01,30,146,131,1
bumbral01,1422,5053,1496,54
buncejo01,0,4,1,0
burbrne01,47,170,58,0
burchal01,554,2185,611,4
burcher01,200,768,194,4
burdabo01,142,634,388,13
burdoja01,1230,4915,1187,18
burgesm01,1318,4471,1691,126
burgeto01,29,164,104,2
burgjo01,15,46,13,0
burgobi01,47,158,44,2
buricbi01,23,81,27,0
burkach01,0,1,1,0
burkebi01,2,8,2,0
burkech01,303,1267,477,23
burkeda01,22,126,42,0
burkeed01,979,3508,853,30
burkefr01,26,138,51,0
burkegl01,124,523,225,2
burkeja02,108,390,190,3
burkeji01,475,1947,550,1
burkejo01,5,10,3,0
burkejo02,2,13,4,0
burkele01,131,506,194,0
burkele02,72,301,165,9
burkemi01,26,117,28,0
burkepa01,0,3,1,0
burkhmo01,30,121,42,5
burkma01,1,2,16,0
burksel01,2107,7232,2000,352
burleri01,1401,5139,1346,50
burnehe01,7,21,6,2
burneja01,49,206,59,0
burnejo01,521,1835,558,9
burnije01,1447,5710,1694,315
burnsan01,0,6,10,0
burnsbi02,227,837,235,5
burnscb01,1,1,1,0
burnsed01,183,796,321,0
burnsge01,2077,7241,1853,41
burnsge02,2018,6573,1866,72
burnsja01,12,53,15,0
burnsja02,980,3516,890,44
burnsji01,222,727,169,5
burnsjo01,6,14,5,0
burnsjo02,2,19,8,0
burnsjo03,69,300,111,2
burnspa01,7,29,7,0
burnsto01,1299,4920,1251,39
burrebu01,96,390,122,3
burrepa01,1393,5503,1640,292
burrial01,2,4,1,0
burriem01,182,768,326,1
burrila01,73,356,159,4
burripa01,43,196,69,2
burrohe01,16,70,14,1
burroje01,1443,5536,1689,240
burrose01,463,1664,528,12
burrudi01,513,1760,560,11
burtfr01,4,36,10,0
burtoel01,120,556,215,17
busbyji01,1113,4250,1351,48
busbypa01,15,56,36,0
buschbr01,116,436,164,8
busched01,240,917,270,0
buschma01,0,1,3,0
buschmi01,22,100,51,7
bushdo01,1804,7210,1946,9
bushho01,363,1274,409,11
bushodo01,514,2397,672,2
bushra01,763,3045,1219,96
buskejo01,0,8,5,0
buskemi01,2,7,6,0
bussera01,23,155,68,2
bussni01,18,100,44,1
butchha01,48,215,64,2
butersa01,182,801,359,8
butkaed01,11,50,18,0
butlear01,311,1289,454,3
butlebi01,7,31,9,0
butlebi03,1479,5105,1414,147
butlebr01,2375,8180,2213,54
butlebr02,137,553,203,11
butleda01,4,19,7,0
butledi01,17,74,22,0
butlefr01,6,22,5,0
butlejo01,16,119,43,0
butlejo02,315,1251,375,3
butlejo04,75,274,102,8
butleki01,43,255,71,0
butleki02,13,59,20,0
butleri01,56,251,86,7
butlero01,53,218,109,0
buxtoby01,94,427,138,12
buzasjo01,17,65,30,0
byersbi01,13,60,19,0
byersbu01,0,3,1,0
byersra01,7,26,21,0
bynumfr01,82,351,188,6
byrdma01,1534,5579,1573,159
byrdsa01,465,1700,745,38
byrnebo01,1225,4831,1283,10
byrneer01,827,3202,963,109
byrneje01,0,2,3,0
byrneji01,4,23,10,0
byrnemi01,350,1278,390,16
cabalpu01,150,658,322,1
cabelen01,1647,5952,1688,60
cabreal01,0,2,1,0
cabreal02,21,80,31,5
cabreas01,1253,4661,1247,125
cabreed01,0,1,2,0
cabreev01,450,1829,510,12
cabrefr01,89,351,196,17
cabrejo02,362,1406,609,18
cabreme01,1609,5630,1520,114
cabremi01,2519,7853,2096,446
cabreor01,2055,7562,1985,123
cabrera01,53,201,74,4
cacekcr01,1,20,7,0
cacered01,28,117,55,1
cadyhi01,216,901,355,1
cafegto01,0,4,4,0
caffijo01,37,127,44,3
caffybe01,20,103,30,0
cagewa01,37,154,65,5
cahilto01,111,433,120,3
cainlo01,635,2209,601,42
cairomi01,1044,3956,1490,41
caithge01,6,19,5,0
caldeiv01,901,3312,924,104
caldesa01,41,141,91,1
caldwbr01,7,38,25,0
caldwch01,0,1,3,0
calhobi01,1,13,6,0
calhoja01,10,64,20,0
calhoko01,515,1935,522,69
calixor01,0,3,2,0
callaal01,941,3556,1093,52
callada01,12,60,19,0
callaed01,9,27,8,0
callafr01,25,98,43,0
callaji01,0,4,1,0
callajo02,0,4,2,0
callale01,61,276,114,1
callama01,205,767,295,0
callapa01,67,258,61,2
callara01,1,3,3,0
callawe01,4,14,7,0
callijo01,1757,6652,1886,226
calloro01,95,424,172,10
calvoja01,9,56,34,1
calzana01,1,5,4,0
camelha01,86,376,159,2
camerja01,11,61,18,0
camermi01,1700,6839,1955,278
camildo01,1482,5353,1490,239
camildo02,153,767,313,18
camillo01,22,151,107,0
caminke01,1710,6288,1760,239
camniha01,0,2,1,0
campaal01,2,20,7,0
campabe01,2249,8684,2328,79
campaco01,153,572,147,10
campaji01,32,217,113,4
camparo01,1161,4205,1215,242
campato01,109,438,257,1
campbbr01,1382,4762,1360,106
campbda01,267,1252,428,20
campber01,97,438,196,7
campbgi01,186,708,295,5
campbhu02,1,4,2,0
campbji01,54,244,82,7
campbji02,3,13,13,0
campbjo02,0,3,1,0
campbmi02,12,83,21,0
campbpa01,97,380,203,4
campbro01,38,154,52,1
campbsa01,0,5,2,0
campbso01,96,390,139,3
campbvi01,642,2069,546,15
campho01,6,21,5,0
cample01,77,334,88,4
campofr01,41,147,71,0
campojo01,0,2,1,0
campusi01,53,262,154,5
canalge01,12,73,44,4
canatwi01,10,47,38,1
canavji01,461,2064,539,30
cancero01,20,100,45,1
candaca01,483,1934,754,11
candeje01,1,11,5,0
cangejo01,501,2004,1038,12
canhama01,117,482,140,19
canizba01,4,21,5,0
canizja01,149,596,195,10
canneri01,221,913,254,0
cannian01,2,9,14,1
cannich01,458,1950,740,18
cannojo01,40,227,148,1
canoro01,2210,7210,1848,278
cansejo01,1877,7057,1887,462
canseoz01,13,65,24,0
cantujo01,847,3128,847,104
cantzba01,34,217,62,0
canzlru01,26,96,29,3
caprani01,9,54,43,1
capripa01,0,1,7,0
caprora01,0,1,2,0
carabra01,20,99,34,2
carbijo01,7,61,17,0
carbobe01,722,2733,1010,96
cardead01,11,60,45,0
cardejo02,1913,6964,2017,138
cardele01,1725,6707,1941,118
cardoja01,36,175,87,2
cardust01,12,56,27,2
carewro01,3053,9315,2469,92
careyan01,741,2850,938,64
careyma01,2665,9363,2476,70
careypa01,10,47,18,0
careyro01,0,4,1,0
careysc01,313,1157,299,1
careyto01,645,2394,536,5
careyto02,418,1521,466,2
carfred01,1,4,1,0
cargobo01,1,4,2,0
carisfr01,149,655,224,1
carleji01,44,165,36,0
carlfr01,20,99,25,0
carliji01,3,21,16,1
carlilu01,25,140,56,3
carliwa01,1,10,3,0
carlle01,0,3,1,0
carlsle01,1,6,3,0
carlssw01,1,6,2,0
carlycl01,65,278,95,1
carlyro01,157,494,174,9
carmage01,16,93,28,0
carmedu01,48,227,124,4
carmich01,0,2,2,0
carnebi01,0,7,2,0
carnejo01,258,946,252,7
carpebu01,6,27,15,3
carpehi01,1202,4637,1118,18
carpema01,733,2579,719,74
carpmi01,225,887,318,27
carrach01,1199,4644,1325,55
carrch01,492,1950,507,6
carrch02,435,1713,507,13
carream01,0,1,3,0
carreca01,260,986,354,11
carreez01,224,877,377,11
carrema01,557,2012,738,69
carribi02,506,1970,709,6
carrice01,0,3,3,0
carrima01,48,191,104,0
carrle01,7,28,9,0
carrobr01,58,288,180,5
carroch01,4,16,4,0
carrocl01,995,3972,991,31
carrodi01,1,2,2,0
carrodi02,13,49,15,0
carrodo01,2,22,10,0
carrofr01,820,2892,754,27
carroja01,1000,3671,1276,13
carropa01,16,68,16,0
carrosc01,49,287,79,0
carroto01,9,30,64,0
carsoal01,0,1,2,0
carsoki01,10,40,21,0
carsoma01,42,177,92,6
carswfr01,4,15,16,0
cartebl01,4,21,6,1
cartech01,50,190,113,4
cartech02,499,2285,688,150
cartega01,2092,7971,2295,324
carteho01,0,1,5,0
cartejo01,2184,8422,2189,396
cartest01,3,21,14,1
cartwed01,562,1902,495,24
cartyri01,1677,5606,1651,204
carusmi01,294,1072,281,7
casalcu01,78,399,152,18
casanpa01,627,2786,859,50
casanra01,255,1081,387,35
casege01,1415,5016,1226,21
caseybo01,9,39,9,1
caseyde01,115,421,102,6
caseydo01,1122,4341,1114,9
caseyjo01,21,117,50,0
caseyse01,1531,5066,1405,130
cashda01,1571,5554,1422,21
cashke01,117,641,246,12
cashno01,1820,6705,2089,377
cashro01,30,101,34,0
casilal01,419,1696,578,12
casimca01,1,8,2,0
caskied01,427,1871,482,2
cassaha01,13,74,22,0
cassijo02,264,1157,303,2
cassipe01,98,382,101,3
casteal01,7,41,24,2
casteni01,400,1511,423,44
castepe01,15,93,51,3
castial01,226,1026,418,12
castibr01,24,128,56,2
castica01,383,1519,631,55
castiji01,7,18,16,0
castijo01,646,2320,666,41
castijo02,487,1918,592,39
castiju01,101,469,199,3
castiju02,1,5,2,0
castilu01,1889,6510,1720,28
castima01,174,719,236,3
castima02,67,352,200,8
castipe01,426,1670,540,24
castiru01,83,317,99,7
castito01,1,8,5,0
castivi01,49,215,88,2
castivi02,1884,6822,1854,320
castiwe01,438,1721,509,60
castiwi01,11,35,22,0
castldo01,4,13,4,0
castlfo01,136,662,268,20
castljo01,1,4,3,0
castoko01,42,217,82,2
castrbe01,48,190,66,0
castrda01,49,226,80,2
castrja01,469,2018,617,62
castrju01,601,2627,1103,36
castrlu01,35,143,42,1
castrra01,338,1426,567,67
castrra02,2,15,9,0
castrst01,1147,4101,1042,83
catalfr01,1113,3824,1265,84
caterda01,1229,4451,1289,66
cathete01,138,548,201,2
catonho01,184,814,231,0
cattajo01,0,11,3,0
catteto01,17,86,28,1
caulfja01,26,94,44,0
causewa01,819,3244,1105,35
cavanjo01,0,1,1,0
cavarph01,1977,6754,2030,95
cavenik01,410,1577,466,13
cecchga01,8,35,13,1
cecchga02,2,6,4,0
cecilda01,17,95,52,1
cedenan01,485,2051,616,47
cedence01,2087,7310,2006,199
cedendo01,306,1219,429,15
cedenro01,865,3174,1100,40
cedenro02,629,2565,875,40
centeju01,56,237,79,3
cepedor01,2351,7927,2124,379
cepicma01,39,185,89,4
cermaed01,0,4,1,0
ceronri01,998,4069,1329,59
cervbo01,624,2261,829,105
cervefr01,410,1465,481,18
cervemi01,2,13,10,0
cespeyo01,743,2728,707,137
ceyro01,1868,7162,2073,316
chacoel01,143,616,228,4
chadbch01,345,1353,347,2
chalkda01,733,2910,903,15
chambad01,19,88,84,0
chambal01,25,120,57,2
chambch01,2109,7571,2175,185
chambji01,0,2,2,0
chambjo01,34,141,43,2
chambro01,0,1,1,0
chambwe01,322,1263,385,43
champmi01,137,598,193,2
chancbo01,195,747,277,24
chancfr01,1273,4297,1286,20
chaneda01,458,2113,915,14
chanees01,0,1,1,0
channle01,7,20,7,0
chantch01,2,19,20,0
chapled01,14,76,35,0
chapmca01,72,272,111,1
chapmfr01,0,2,1,0
chapmfr02,36,187,76,0
chapmgl01,26,93,67,1
chapmha01,80,404,147,1
chapmja01,124,504,113,0
chapmjo01,20,71,19,0
chapmke01,94,421,172,3
chapmra01,1053,3785,1051,17
chapmsa01,1329,4988,1368,180
chapmtr01,0,1,1,0
chappha01,45,184,72,1
chappla01,69,305,109,0
charbjo01,172,647,201,29
charlch01,186,851,237,1
charled01,917,3482,1005,86
charlfr01,3,7,4,0
chartmi01,186,765,256,21
chaseha01,2158,7417,1919,57
chathbu01,118,448,129,6
chattji01,2,15,4,0
chavaos01,52,250,124,2
chavean02,5,19,10,0
chaveen01,849,3149,1151,30
chaveer01,1477,5518,1615,260
chavene01,0,1,2,0
chavera01,157,680,263,7
cheekha01,2,4,2,0
chench01,2,22,19,0
chervpa01,11,75,42,0
childcu01,1720,5618,1456,20
childpe01,147,692,212,0
childsa01,0,3,1,0
chilepe01,132,449,130,3
chileri01,157,618,284,6
chiozlo01,633,2288,616,14
chippwa01,6,44,18,0
chiriro01,177,769,261,33
chiselo01,483,1839,577,51
chismto01,0,3,6,0
chitiha01,356,1495,502,41
choicmi01,51,272,96,9
choihe01,220,915,363,40
choiji01,19,112,54,5
choosh01,1206,4310,1173,146
chouife01,54,221,88,1
chounch01,0,1,1,0
chozeha01,1,4,1,0
chrisbo01,33,147,54,4
chrisbr01,17,63,29,0
chriscu01,162,514,171,0
chrisjo01,434,1667,638,29
chrisjo02,66,294,132,5
chrisju01,29,143,76,0
chrisll01,113,414,205,4
chrislo01,9,37,15,0
chrisma01,781,3081,911,19
chrismc01,32,128,99,2
chrisne01,130,619,302,16
chrisry01,222,998,452,16
chrisst01,6,37,24,1
churchi01,1,9,3,0
churcry01,500,1894,654,56
churrjo01,5,18,12,0
ciaffla01,0,5,5,0
cianfar01,308,1276,500,34
ciasda01,6,18,19,0
cicerjo01,18,81,40,0
cieslte01,54,220,85,2
cihocal01,60,283,92,0
cihoced01,14,98,34,0
cimolgi01,808,3054,969,44
cintral01,565,2056,680,33
ciprifr01,9,36,13,0
ciriape01,164,612,272,5
cirilje01,1598,5396,1617,112
cisarge01,6,29,20,0
cissebi01,990,3707,956,29
clabamo01,1,14,11,0
clackbo01,48,312,82,0
clairda01,1,7,3,0
clancal01,0,5,3,0
clancbi01,52,227,56,2
clancbu01,504,1796,522,12
clantuk01,0,1,1,0
clapich01,28,105,70,1
clappaa01,39,146,36,0
clappjo01,714,2523,588,7
clappst01,5,25,23,0
clarede01,1,7,2,0
claredo01,1,4,9,1
clarkal01,267,1021,358,32
clarkar01,122,569,149,0
clarkbo01,233,1011,288,1
clarkbo02,858,3346,950,20
clarkbo04,231,967,396,19
clarkbr02,559,2015,785,36
clarkbu01,5,25,14,0
clarkca01,19,74,52,0
clarkco01,4,38,16,0
clarkda03,8,43,12,0
clarkda04,161,582,245,5
clarkda05,518,1964,905,62
clarkdo01,1,11,14,0
clarkea01,240,826,293,4
clarked01,0,2,1,0
clarkfr01,2672,8568,2242,67
clarkgi01,2,4,1,0
clarkgl01,0,4,4,0
clarkgr01,44,169,63,0
clarkha01,0,3,1,0
clarkho01,1230,4813,1272,27
clarkho02,79,302,134,3
clarkja01,1826,6847,1994,340
clarkje01,414,1609,515,44
clarkje02,12,78,39,0
clarkji01,3,19,16,0
clarkji02,3,12,9,0
clarkji03,3,18,13,0
clarkjo02,193,809,223,5
clarkle01,0,1,1,0
clarkma02,5,27,16,3
clarkme01,182,656,215,3
clarkni01,390,1536,506,6
clarkpe01,20,65,15,0
clarkph02,150,543,264,17
clarkro01,11,76,21,0
clarkro02,100,530,230,5
clarksp01,106,405,107,4
clarkst01,51,187,61,2
clarksu01,25,110,37,0
clarkto01,453,1708,699,6
clarkto02,1188,4532,1559,251
clarkwi01,366,1273,348,2
clarkwi02,2176,7173,1976,284
clarkwi03,3,16,4,0
claryel01,171,650,223,1
claybi01,2,8,3,0
clayda01,397,1540,433,3
claytro01,1904,7379,2108,110
clemebo01,3,13,7,0
clemech01,8,40,28,0
clemecl01,7,64,34,0
clemedo01,211,920,451,12
clemeed01,0,1,1,0
clemeed02,64,257,114,8
clemeja01,1226,4283,1157,77
clemeje01,84,385,152,14
clemero01,3000,9454,2433,240
clemewa01,96,379,111,0
clemove01,364,1271,474,5
clenddo01,1273,4648,1362,159
cleveel01,76,298,80,4
clevest01,110,484,170,4
clevlbr01,18,77,59,3
clibust01,10,56,54,2
cliftfl01,39,195,87,0
cliftha01,1558,5730,1582,178
clinege01,645,2328,870,5
clinemo01,247,946,234,2
clinety01,437,1834,892,6
clingbi01,697,2839,816,8
clintlo01,532,2153,691,65
clossjd01,107,447,160,10
clybuda01,23,109,41,4
clymebi01,0,11,3,0
clymeot01,355,1330,385,2
coachpe01,14,45,16,0
coangi01,731,2877,918,39
coatsbu01,11,57,46,1
coatsja01,10,50,28,1
cobbty01,4189,11434,3035,117
cobleda01,7,25,15,0
cochrda01,121,514,218,8
cochrge01,7,60,24,0
cochrmi01,1652,5169,1482,119
cockmji01,4,38,13,0
cockral01,2,8,9,0
coffeja01,69,368,110,1
coffiiv01,13,60,23,0
coggifr01,53,247,87,1
coggiri01,287,1083,342,12
coghlch01,651,2505,765,52
cogswed01,146,496,109,1
cohenal01,13,67,29,0
cohenan01,249,886,262,14
cokerji01,137,592,233,16
colabch01,187,727,225,28
colanmi01,27,116,71,2
colavro01,1730,6503,1841,374
colbecr01,35,163,72,2
colbemi01,58,224,80,2
colbena01,833,3422,1004,173
colbrgr01,801,2769,992,98
coleal01,493,1760,573,5
coledi01,303,1215,456,2
colembo01,55,228,116,1
colemch01,91,462,201,9
colemcu01,9,37,12,0
colemda01,0,12,11,0
colemdu01,0,5,4,0
colemed01,381,1337,439,40
colemgo01,650,2384,773,98
colemje01,558,2119,723,16
colemjo03,1,5,1,0
colemmi01,13,67,22,1
colemra01,446,1729,559,20
colemvi01,1425,5406,1371,28
colesca01,49,194,78,1
colesch01,2,11,5,0
colesda01,709,2891,957,75
colest01,1,7,9,0
coletch01,9,30,14,1
colewi01,53,245,68,0
colgaed01,25,161,48,0
colinal01,1,5,2,0
collibi01,2,14,6,0
collibi02,173,773,228,3
collich01,71,362,97,0
collida01,5,40,10,0
collida02,1335,4907,1701,32
collied01,3315,9949,2826,47
collied02,66,274,132,0
collihu01,790,2779,680,11
colliji01,1999,6795,1725,65
collijo01,596,2329,908,86
collike01,81,388,201,6
collilo01,172,713,315,8
collior01,6,24,13,0
collior02,0,3,2,0
collipa01,306,1204,543,33
colliri02,1121,3784,1084,135
colliri03,26,123,50,1
collish01,1687,6390,1799,22
collity01,89,352,134,9
colliwi01,10,38,43,0
collizi01,232,916,281,2
collvbi01,0,4,1,0
colmafr01,130,571,271,15
colonch01,80,299,118,1
coloncr01,6,36,14,0
colucbo01,241,1095,370,26
colvity01,290,1215,441,49
combsea01,1866,5746,1455,58
combsme01,73,361,139,2
comerwa01,157,687,316,16
commaji01,4,23,14,1
comorad01,795,2787,813,28
comptmi01,18,110,47,1
comptpe01,186,773,291,5
conatcl01,102,376,143,6
conceda01,2326,8723,2488,101
conceon01,249,1041,388,3
condera01,0,16,14,0
conefr01,20,77,19,0
confomi01,114,478,165,21
congabu01,337,1163,307,6
congeha01,224,1013,373,31
conigbi01,289,1130,347,40
conigto01,849,3221,876,166
coninje01,1982,6957,2024,214
conlajo01,96,365,128,0
conlebo01,0,1,2,0
conlojo01,32,147,59,0
connabr01,28,109,35,0
connafr01,150,530,146,4
connafr02,27,122,58,3
connege01,3,12,6,0
connejo01,0,1,2,0
connepe01,9,45,12,0
connete01,0,4,1,0
conneto01,1,6,5,0
connobu01,28,107,43,0
connoch01,48,202,67,2
connoed01,66,371,149,0
connoje01,0,3,1,0
connoji01,247,1058,293,3
connojo01,2,22,6,0
connojo03,54,271,92,1
connojo04,358,1241,412,14
connojo05,45,168,80,3
connome01,46,165,52,8
connone01,7,33,7,0
connore01,0,7,2,0
connoro01,2467,7794,1997,138
connoto01,26,141,50,0
conrabr01,92,460,293,19
conrobe01,69,404,117,0
conrobi01,8,60,18,0
conrobi02,90,452,169,5
conrowi01,1257,5061,1374,22
consobi01,260,1178,603,9
constjo01,60,220,112,2
contija01,100,420,182,6
contrwi01,71,252,76,12
conwabi01,2,18,8,0
conwach01,1,3,2,0
conwaja01,80,359,128,1
conwaow01,1,15,4,0
conwari01,4,24,14,0
conweed01,0,1,1,0
conyehe01,3,9,7,1
coogada01,17,77,26,0
coogada02,31,129,53,1
cookcl01,80,398,163,7
cookdo01,282,1028,288,3
cookedu01,489,1745,605,24
cookefr01,5,17,5,0
cookji01,4,26,8,0
cookpa01,304,1364,378,0
cooksbr01,6,40,25,0
coolbmi01,15,82,44,2
coolbsc01,93,432,167,8
cooledu01,1576,5364,1316,26
coombce01,4,23,7,0
coomero01,827,3019,911,92
coonebi01,6,22,13,0
cooneji01,315,1302,324,4
cooneji02,413,1575,448,2
cooneph01,0,3,1,0
coonwi01,52,232,58,0
coopece01,2192,7349,1896,241
coopecl01,283,1089,373,4
coopeda01,57,211,72,6
coopega01,0,2,21,0
coopega02,4,16,9,0
coopepa01,4,16,13,0
coopesc01,478,1801,592,33
coopewa01,1341,4702,1473,173
coquitr01,25,108,51,1
coraal01,828,3408,1273,35
corajo01,1035,3734,1119,30
corbege01,13,108,37,2
corbicl01,153,630,215,1
corcoar01,0,4,1,0
corcoja01,39,185,52,0
corcojo01,3,20,6,0
corcomi01,0,3,1,0
corcomi02,10,46,14,0
corcoti01,283,1050,506,12
corcoto01,2252,8804,2200,34
cordewi01,1178,4311,1247,122
cordoma01,938,3419,952,122
coreyed01,0,1,1,0
coreyma01,12,57,59,1
corgach01,23,104,33,0
corharo01,90,426,135,0
corpoca01,153,701,232,20
corrapa01,166,767,300,4
correca01,266,964,252,42
correro01,43,166,84,0
correvi01,259,1132,410,29
corriph01,1,7,2,0
corrire01,131,640,223,6
cortaje01,0,1,1,0
cortefe01,5,27,16,0
coscajo01,157,651,190,3
coscape01,728,2992,864,28
coseyra01,1,9,9,0
costami01,1,18,17,0
costash01,107,421,154,5
costech01,219,806,299,23
costeda01,85,350,154,0
costoti01,30,134,43,3
cotahu01,121,519,196,12
cotehe01,19,64,20,0
cotepe01,0,1,2,0
cotteda01,0,4,1,0
cottedi01,28,100,46,0
cotteed01,8,26,17,0
cotteho01,82,311,99,4
cotteto01,3,12,6,0
cottich01,348,1584,580,19
